0,0,0x4ca8d7c9,0,2
1,0,0x8bd77b62,1,3
2,0,0x436bfac1,0,4
3,0,0x7e993e3c,0,3
4,0,0x2a321a25,1,3
5,0,0x8adea0ce,1,0
6,0,0x2c4930b,1,1
7,0,0x7e9b853,1,4
8,0,0x6f669f53,0,2
9,0,0x7061e11c,0,4
10,0,0x8b1d0049,1,0
11,0,0x69e15a2,0,2
12,0,0x830f8aa,0,0
13,0,0x5d8a8aaf,0,2
14,0,0xe57de692,1,4
15,0,0xa75d2803,1,2
16,0,0x33bb625c,1,0
17,0,0x4da04dc,0,0
18,0,0x2b8ddbf1,1,2
19,0,0x8b1cffaa,1,4
20,0,0x28c06bb4,0,1
21,0,0xfd6f2b4c,0,4
22,0,0xfebe6c09,1,2
23,0,0x17f70a5f,0,3
24,0,0xa6d60536,1,0
25,0,0x18e198dd,1,1
26,0,0x73035ba,0,4
27,0,0x71f6615b,1,2
28,0,0x8c0d856e,1,1
29,0,0xd2d87326,1,4
30,0,0x91b5d6a8,1,2
31,0,0xc7c9f422,0,4
32,0,0xec21cd24,0,0
33,0,0x66b31141,0,3
34,0,0x2473a3f5,0,4
35,0,0xa5452ee7,1,4
36,0,0x4b15375,1,2
37,0,0x7c5aa34f,1,3
38,0,0xcca23080,1,1
39,0,0xf01d9b73,0,0
40,0,0x2b004c9,0,3
41,0,0x164be4e5,1,4
42,0,0x42134a47,1,2
43,0,0x9054152d,1,3
44,0,0xda5379be,1,3
45,0,0x463d82d7,0,1
46,0,0xcacdc982,0,3
47,0,0xb127f940,1,4
48,0,0x784e6874,0,1
49,0,0xd7110977,1,2
50,0,0x2a3220cf,1,4
51,0,0x1b4f16e3,0,4
52,0,0x63854c56,0,2
53,0,0xbae9f775,0,2
54,0,0x8b340f11,0,4
55,0,0x9190d162,0,4
56,0,0x34426d4f,1,4
57,0,0x29d1b1d9,0,3
58,0,0xf65da3c5,1,3
59,0,0xec21cc65,0,2
60,0,0x4a5bbd72,0,2
61,0,0xd1f19f88,1,4
62,0,0x463d867b,1,4
63,0,0x8d9ad2b9,0,1
64,0,0xb4b731e1,1,3
65,0,0xf574c5b2,1,2
66,0,0x76baabee,0,4
67,0,0x8ec13f4e,1,3
68,0,0x5a5806ef,0,1
69,0,0xbbded601,0,4
70,0,0x28453316,0,3
71,0,0x7b5e3e25,0,4
72,0,0xe2c6e6dc,1,0
73,0,0xafda2989,0,3
74,0,0x3b05573f,0,3
75,0,0x552662fc,1,2
76,0,0xb3f71557,1,2
77,0,0x418debc2,0,4
78,0,0xa545323e,0,3
79,0,0x2b8ddad2,0,0
80,0,0x5f0c3c0a,0,4
81,0,0x587ac482,1,3
82,0,0x7e0ca2a9,1,0
83,0,0xec21cc07,0,4
84,0,0x15e2a573,0,0
85,0,0x1e2cef13,0,0
86,0,0xe99642ce,0,2
87,0,0x12f2611,1,0
88,0,0xc7dd507,1,2
89,0,0x88320499,1,0
90,0,0x2ac152a1,0,0
91,0,0x4c5f1361,1,0
92,0,0x65327dc3,0,1
93,0,0x8d45da50,1,0
94,0,0xc44dee1c,0,2
95,0,0xec40c664,0,0
96,0,0xb4dbefd5,1,1
97,0,0x1dbcb758,0,3
98,0,0xa291d4a7,0,2
99,0,0x2ee95a15,0,2
100,0,0x6f79825a,1,2
101,0,0x2c491b1,1,3
102,0,0x621cf14f,0,0
103,0,0xbd9b3611,1,2
104,0,0x59e9dbb,1,4
105,0,0x32f044d6,0,4
106,0,0xfd04b48a,0,0
107,0,0x162c2340,1,4
108,0,0xd46ac116,1,3
109,0,0xa024f70c,1,1
110,0,0x76036a61,1,4
111,0,0xa5179423,0,2
112,0,0x4d888cd6,0,3
113,0,0xb6b75cd2,0,3
114,0,0x8d9ad357,1,4
115,0,0x323dfa55,0,4
116,0,0xdfe3935c,0,1
117,0,0x1a9b010b,1,1
118,0,0xd071b539,1,1
119,0,0xf18c79d9,0,0
120,0,0x4f0de40d,1,2
121,0,0x6035d434,1,4
122,0,0xf18c7651,1,2
123,0,0x4d797869,0,1
124,0,0x8b1d0083,1,3
125,0,0x162c2417,0,4
126,0,0x46fc2591,1,2
127,0,0xbb5d8ba5,0,3
128,0,0x9b0e427b,1,0
129,0,0x7f6d7149,1,2
130,0,0x69ac35ec,0,3
131,0,0x91636b27,1,1
132,0,0xd820871,1,2
133,0,0xc094c346,1,2
134,0,0x9a22ea56,1,3
135,0,0x6510a545,1,1
136,0,0xc094c827,0,0
137,0,0x35b41bf4,1,2
138,0,0xcf4d34bc,1,3
139,0,0x42e91f1b,0,2
140,0,0x8832078c,0,3
141,0,0xe7dd3da6,1,0
142,0,0xe3ad7833,1,4
143,0,0x76ab6c04,0,1
144,0,0x50cffa10,0,0
145,0,0x4f83ecb2,0,2
146,0,0x28c068e8,1,2
147,0,0xd577a2,1,0
148,0,0x4ad1d29,0,3
149,0,0x8e6bcde8,1,2
150,0,0xeb24cf57,0,1
151,0,0xa17d69be,0,1
152,0,0x9556eed3,0,1
153,0,0xec971b4d,1,4
154,0,0x94f88ad5,1,1
155,0,0xd851c4f3,1,0
156,0,0x57b142ec,0,2
157,0,0xf1d29679,0,2
158,0,0x18e19fe3,0,1
159,0,0x164beb45,1,4
160,0,0xc82149,0,2
161,0,0x4c5f16f3,0,0
162,0,0x6e56ec17,0,3
163,0,0xb6ec80a1,1,3
164,0,0x4b14de5,1,1
165,0,0xf5575a7f,0,1
166,0,0xc4fb3a27,0,1
167,0,0xd039cd59,1,4
168,0,0xe2c6e6b1,0,4
169,0,0x46c3bc0a,1,2
170,0,0xa6d60a03,1,2
171,0,0x162c1fc1,1,3
172,0,0x1149e375,0,2
173,0,0xd394ff4,1,1
174,0,0xb2664a2b,1,0
175,0,0xa265d839,1,4
176,0,0x6f669f88,1,4
177,0,0xe167415a,0,1
178,0,0x8f696e35,0,4
179,0,0x6f84b044,1,1
180,0,0x2bbf7a6b,0,0
181,0,0x9f8888bc,1,4
182,0,0x2519cf89,1,3
183,0,0xb7ba5fd2,1,1
184,0,0xa75d2d76,0,2
185,0,0x4612e2a7,1,0
186,0,0x95c70024,0,1
187,0,0xe8dfd391,0,1
188,0,0xc021a9c5,0,4
189,0,0x658d3afc,0,3
190,0,0xb24a5baf,0,4
191,0,0x652a6f81,1,1
192,0,0xbeeac2cb,1,0
193,0,0x2b8dde43,1,0
194,0,0x8a58b0f6,0,1
195,0,0x67edc7e4,0,1
196,0,0x552661a9,0,4
197,0,0xfa5886ca,0,0
198,0,0x817ebb33,1,2
199,0,0x67fef266,1,0
200,0,0x8b1cfee5,0,2
201,0,0xc6580157,1,4
202,0,0xba3e22c9,0,4
203,0,0x52b84b95,0,4
204,0,0x55365a73,0,1
